name,k0_iou_dilate_both,k0_iou_buffered,k0_precision,k0_recall,k0_f1,k1_iou_dilate_both,k1_iou_buffered,k1_precision,k1_recall,k1_f1,k2_iou_dilate_both,k2_iou_buffered,k2_precision,k2_recall,k2_f1,k3_iou_dilate_both,k3_iou_buffered,k3_precision,k3_recall,k3_f1,k5_iou_dilate_both,k5_iou_buffered,k5_precision,k5_recall,k5_f1,k8_iou_dilate_both,k8_iou_buffered,k8_precision,k8_recall,k8_f1
CRACK500_20160302_155914_1081_641,0.124414,0.124414,0.131931,0.685885,0.221296,0.150687,0.171109,0.184321,0.704771,0.292218,0.167970,0.207135,0.226004,0.712724,0.343184,0.181010,0.235230,0.258700,0.721670,0.380868,0.198522,0.266615,0.293308,0.745527,0.420989,0.216666,0.281310,0.306119,0.776342,0.439097
CRACK500_20160302_155919_1281_721,0.788707,0.788707,0.817630,0.957074,0.881874,0.816766,0.873525,0.891961,0.976886,0.932494,0.835787,0.927421,0.938928,0.986957,0.962344,0.855797,0.965553,0.971791,0.993396,0.982475,0.885913,0.995795,0.996615,0.999175,0.997893,0.914213,1.000000,1.000000,1.000000,1.000000
CRACK500_20160302_155919_641_1,0.229140,0.229140,0.242503,0.806139,0.372846,0.254089,0.277000,0.293008,0.835257,0.433829,0.274065,0.319290,0.336648,0.860965,0.484033,0.294755,0.362827,0.380761,0.885100,0.532462,0.330913,0.430711,0.446181,0.925498,0.602093,0.372909,0.490353,0.499132,0.965373,0.658036
CRACK500_20160302_155919_641_1081,0.625980,0.625980,0.653825,0.936301,0.769973,0.692027,0.800766,0.819095,0.972814,0.889362,0.737634,0.915664,0.927601,0.986141,0.955976,0.776512,0.967640,0.975247,0.992004,0.983554,0.829411,0.998191,0.999256,0.998934,0.999095,0.868762,1.000000,1.000000,1.000000,1.000000
CRACK500_20160302_155925_1281_361,0.675235,0.675235,0.700170,0.949902,0.806138,0.704932,0.769161,0.783288,0.977088,0.869520,0.723787,0.837331,0.844351,0.990168,0.911464,0.738576,0.888303,0.891361,0.996153,0.940848,0.758445,0.934846,0.935220,0.999573,0.966326,0.774174,0.945478,0.945554,0.999915,0.971975
CRACK500_20160302_155925_641_361,0.524126,0.524126,0.557029,0.898716,0.687773,0.565483,0.622265,0.648983,0.937946,0.767156,0.595953,0.695789,0.715738,0.961484,0.820608,0.616945,0.765492,0.778073,0.979315,0.867171,0.658542,0.830966,0.832449,0.997860,0.907680,0.699267,0.859416,0.859416,1.000000,0.924394
CRACK500_20160302_160033_641_361,0.470273,0.470273,0.779320,0.542518,0.639708,0.479791,0.499588,0.811716,0.565070,0.666300,0.487120,0.524186,0.836074,0.584231,0.687824,0.499057,0.549394,0.858726,0.603985,0.709173,0.521963,0.592625,0.897576,0.635608,0.744212,0.549015,0.643177,0.941176,0.670114,0.782846
CRACK500_20160303_091830_361_1281,0.638839,0.638839,0.672462,0.927414,0.779624,0.693175,0.725918,0.753877,0.951393,0.841196,0.734125,0.794778,0.817552,0.966137,0.885656,0.770784,0.853902,0.873238,0.974725,0.921194,0.819769,0.924136,0.940789,0.981205,0.960573,0.859673,0.963963,0.974742,0.988658,0.981651
CRACK500_20160303_092627_641_721,0.685708,0.685708,0.711241,0.950250,0.813555,0.724737,0.784499,0.802108,0.972778,0.879237,0.752515,0.853796,0.866511,0.983104,0.921132,0.777851,0.910136,0.919672,0.988736,0.952954,0.814684,0.962431,0.969789,0.992178,0.980856,0.838573,0.981743,0.984778,0.996871,0.990787
CRACK500_20160303_092806_1281_721,0.748752,0.748752,0.811298,0.906649,0.856327,0.786349,0.869600,0.911959,0.949295,0.930253,0.809655,0.932320,0.961538,0.968435,0.964975,0.832616,0.972786,0.986178,0.986232,0.986205,0.866123,0.997193,0.998197,0.998993,0.998595,0.895296,1.000000,1.000000,1.000000,1.000000
CRACK500_20160303_092806_1_721,0.663730,0.663730,0.702682,0.922920,0.797882,0.730278,0.816985,0.835600,0.973456,0.899276,0.774789,0.905747,0.912553,0.991833,0.950543,0.810214,0.955537,0.956471,0.998979,0.977263,0.857904,0.992616,0.992616,1.000000,0.996294,0.896032,1.000000,1.000000,1.000000,1.000000
CRACK500_20160303_092839_1281_361,0.300486,0.300486,0.404957,0.538055,0.462113,0.332532,0.354753,0.464344,0.600497,0.523716,0.361890,0.407350,0.516016,0.659211,0.578890,0.393989,0.467338,0.571662,0.719167,0.636987,0.448901,0.569459,0.659808,0.806151,0.725675,0.532025,0.660247,0.734627,0.867039,0.795360
CRACK500_20160303_092839_1281_721,0.358577,0.358577,0.787561,0.396973,0.527871,0.411568,0.425566,0.836888,0.464056,0.597048,0.457970,0.488992,0.872632,0.526575,0.656809,0.507137,0.561881,0.905040,0.597081,0.719492,0.582593,0.692860,0.954486,0.716534,0.818568,0.656410,0.833493,0.990111,0.840490,0.909186
CRACK500_20160303_092839_641_721,0.380870,0.380870,0.607422,0.505237,0.551637,0.417939,0.432984,0.645678,0.567926,0.604311,0.456176,0.485433,0.681549,0.627837,0.653591,0.498484,0.546153,0.720569,0.692906,0.706467,0.567184,0.661712,0.791834,0.801063,0.796422,0.639490,0.787943,0.868632,0.894541,0.881396
CRACK500_20160303_093353_1921_361,0.643428,0.643428,0.682726,0.917887,0.783031,0.657959,0.681762,0.715907,0.934616,0.810771,0.671422,0.716712,0.745716,0.948526,0.834982,0.685823,0.752595,0.776208,0.961150,0.858835,0.710816,0.815769,0.829125,0.980636,0.898538,0.739613,0.878771,0.882543,0.995159,0.935474
CRACK500_20160303_093353_1921_721,0.656400,0.656400,0.700966,0.911695,0.792562,0.690629,0.742041,0.775498,0.945055,0.851922,0.717141,0.816430,0.842486,0.963501,0.898939,0.746944,0.885518,0.905854,0.975275,0.939283,0.797168,0.977933,0.986723,0.990973,0.988844,0.832615,1.000000,1.000000,1.000000,1.000000
CRACK500_20160303_093400_641_1,0.552573,0.552573,0.922890,0.579320,0.711816,0.581813,0.614466,0.944921,0.637292,0.761200,0.607128,0.672219,0.961445,0.690842,0.803984,0.629515,0.727140,0.976431,0.740130,0.842016,0.667247,0.827849,0.997310,0.829702,0.905818,0.710944,0.921364,1.000000,0.921364,0.959073
CRACK500_20160303_093400_641_721,0.474299,0.474299,0.554929,0.765498,0.643423,0.505306,0.549069,0.634119,0.803681,0.708902,0.540810,0.614829,0.700697,0.833806,0.761478,0.577434,0.675068,0.756787,0.862101,0.806018,0.634567,0.788618,0.847793,0.918689,0.881818,0.694679,0.914286,0.934550,0.976834,0.955224
CRACK500_20160303_093527_1281_361,0.529404,0.529404,0.600089,0.817997,0.692301,0.553977,0.580072,0.649215,0.844878,0.734235,0.576464,0.628300,0.694566,0.868170,0.771725,0.601081,0.681879,0.742301,0.893358,0.810854,0.643877,0.780561,0.824558,0.936015,0.876758,0.688845,0.884776,0.906765,0.973322,0.938866
CRACK500_20160303_093537_1921_1081,0.565834,0.565834,0.843038,0.632464,0.722725,0.582419,0.635291,0.882015,0.694293,0.776976,0.602300,0.696225,0.903498,0.752158,0.820911,0.627615,0.759941,0.925452,0.809494,0.863598,0.671925,0.868266,0.963254,0.898010,0.929488,0.718890,0.958077,0.992252,0.965299,0.978590
CRACK500_20160306_103613_1_721,0.545113,0.545113,0.696796,0.714621,0.705596,0.562957,0.578115,0.723265,0.742314,0.732666,0.579260,0.609851,0.747674,0.767895,0.757649,0.596716,0.645288,0.773684,0.795431,0.784407,0.630182,0.713303,0.820214,0.845498,0.832664,0.670973,0.793310,0.870633,0.899319,0.884744
CRACK500_20160306_103638_1921_1081,0.552402,0.552402,0.626238,0.824104,0.711674,0.609394,0.656265,0.725557,0.872964,0.792464,0.652759,0.740120,0.799505,0.908795,0.850654,0.690415,0.829184,0.874691,0.940961,0.906616,0.747926,0.946027,0.966584,0.978013,0.972265,0.802472,0.993473,0.997525,0.995928,0.996726
CRACK500_20160306_103638_1_361,0.262963,0.262963,0.297646,0.692943,0.416422,0.353873,0.383751,0.426314,0.793544,0.554653,0.426399,0.495764,0.543051,0.850601,0.662891,0.487494,0.597818,0.648500,0.884384,0.748293,0.582890,0.745164,0.803934,0.910661,0.853976,0.670658,0.874223,0.934860,0.930931,0.932891
CRACK500_20160306_103657_1921_721,0.231249,0.231249,0.265466,0.642108,0.375634,0.265785,0.287674,0.329593,0.693431,0.446812,0.295999,0.343237,0.390890,0.737911,0.511059,0.325823,0.403716,0.454168,0.784215,0.575211,0.382456,0.505172,0.559317,0.839188,0.671249,0.441722,0.625013,0.674557,0.894845,0.769241
CRACK500_20160306_103657_641_721,0.553536,0.553536,0.599510,0.878320,0.712614,0.583039,0.610797,0.652255,0.905747,0.758379,0.607975,0.664078,0.699131,0.929800,0.798133,0.631194,0.718042,0.745413,0.951350,0.835884,0.670644,0.811804,0.825422,0.980083,0.896128,0.713915,0.897934,0.899785,0.997714,0.946222
CRACK500_20160306_103816_1_721,0.484226,0.484226,0.646166,0.658951,0.652496,0.505034,0.516398,0.680546,0.681625,0.681085,0.523643,0.546556,0.711631,0.702042,0.706804,0.544143,0.581263,0.747195,0.723561,0.735188,0.583654,0.646036,0.808955,0.762347,0.784960,0.627463,0.717369,0.868348,0.804913,0.835428
CRACK500_20160306_103830_1921_1081,0.623551,0.623551,0.829362,0.715322,0.768132,0.654276,0.693039,0.867029,0.775461,0.818692,0.681521,0.756648,0.896286,0.829254,0.861468,0.705419,0.809966,0.919411,0.871865,0.895007,0.743384,0.893478,0.951997,0.935630,0.943743,0.784369,0.967876,0.979327,0.988063,0.983676
CRACK500_20160306_103903_1281_361,0.688562,0.688562,0.917736,0.733856,0.815560,0.701850,0.725281,0.936226,0.762975,0.840768,0.712600,0.759491,0.953396,0.788775,0.863308,0.726138,0.800031,0.971509,0.819252,0.888908,0.748067,0.869355,0.995660,0.872661,0.930112,0.771554,0.925920,1.000000,0.925920,0.961535
CRACK500_20160306_103903_641_361,0.840463,0.840463,0.980709,0.854591,0.913317,0.844702,0.865981,0.989273,0.874190,0.928178,0.848527,0.886721,0.994896,0.890773,0.939960,0.853570,0.907131,0.998356,0.908488,0.951304,0.861949,0.937736,1.000000,0.937736,0.967867,0.871231,0.964722,1.000000,0.964722,0.982044
CRACK500_20160306_104522_1921_361,0.675967,0.675967,0.678981,0.993476,0.806659,0.702494,0.743832,0.745648,0.996738,0.853101,0.722605,0.802383,0.803185,0.998757,0.890358,0.740077,0.857096,0.857325,0.999689,0.923050,0.772060,0.920064,0.920064,1.000000,0.958368,0.805970,0.941614,0.941614,1.000000,0.969929
CRACK500_20160306_104522_1921_721,0.680581,0.680581,0.688185,0.984024,0.809935,0.703116,0.747400,0.752948,0.990237,0.855442,0.720876,0.804518,0.808194,0.994379,0.891671,0.741513,0.862673,0.864887,0.997041,0.926274,0.768477,0.924799,0.925305,0.999408,0.960930,0.796791,0.943306,0.943306,1.000000,0.970826
CRACK500_20160306_104522_641_721,0.899302,0.899302,0.924727,0.970334,0.946982,0.909680,0.934161,0.951421,0.980950,0.965960,0.916857,0.958950,0.970006,0.988254,0.979045,0.924360,0.979867,0.985720,0.993976,0.989831,0.933006,0.998917,0.999067,0.999849,0.999458,0.939658,1.000000,1.000000,1.000000,1.000000
CRACK500_20160306_104527_1921_721,0.765374,0.765374,0.776445,0.981712,0.867096,0.774729,0.797923,0.807176,0.985836,0.887605,0.782490,0.826334,0.834281,0.988604,0.904910,0.791329,0.855223,0.861944,0.990964,0.921962,0.807669,0.904191,0.908878,0.994329,0.949685,0.826319,0.946175,0.948666,0.997232,0.972343
CRACK500_20160306_104527_641_361,0.862257,0.862257,0.891598,0.963237,0.926034,0.872789,0.907523,0.927487,0.976832,0.951520,0.881096,0.937298,0.950793,0.985083,0.967635,0.888565,0.959511,0.967636,0.991325,0.979337,0.901455,0.982765,0.985850,0.996826,0.991308,0.916633,0.995355,0.995985,0.999365,0.997672
CRACK500_20160307_143827_1_721,0.400057,0.400057,0.412598,0.929388,0.571487,0.405713,0.452238,0.462988,0.951166,0.622816,0.408281,0.495390,0.504687,0.964144,0.662556,0.408544,0.534390,0.542383,0.973163,0.696550,0.409205,0.596531,0.602148,0.984602,0.747284,0.409585,0.639470,0.640918,0.996480,0.780094
CRACK500_20160307_144115_1281_1,0.675478,0.675478,0.689570,0.970636,0.806311,0.714446,0.799382,0.805132,0.991144,0.888507,0.743437,0.881163,0.882616,0.998136,0.936828,0.769655,0.929931,0.930132,0.999767,0.963693,0.810387,0.973841,0.973841,1.000000,0.986747,0.848695,0.984934,0.984934,1.000000,0.992410
CRACK500_20160307_144150_1281_721,0.778839,0.778839,0.855792,0.896496,0.875671,0.794062,0.836454,0.899647,0.922530,0.910945,0.806826,0.881903,0.933614,0.940906,0.937246,0.817888,0.920471,0.960788,0.956400,0.958589,0.836743,0.966203,0.988477,0.977209,0.982811,0.858366,0.991110,0.999570,0.991532,0.995535
CRACK500_20160307_144150_641_361,0.574771,0.574771,0.690371,0.774397,0.729974,0.599441,0.663654,0.753910,0.847177,0.797827,0.618876,0.732342,0.798876,0.897889,0.845494,0.637383,0.790852,0.832600,0.940378,0.883213,0.666849,0.856663,0.867302,0.985883,0.922799,0.694424,0.882072,0.882820,0.999041,0.937342
CRACK500_20160307_144202_1281_361,0.605679,0.605679,0.663551,0.874127,0.754421,0.629412,0.700791,0.765937,0.891768,0.824076,0.644940,0.774190,0.843632,0.903896,0.872725,0.657456,0.830601,0.903892,0.911062,0.907463,0.681025,0.888062,0.963314,0.919147,0.940713,0.709145,0.918951,0.990794,0.926865,0.957764
CRACK500_20160307_144202_1281_721,0.529597,0.529597,0.537984,0.971408,0.692466,0.571635,0.610323,0.618561,0.978646,0.758014,0.604372,0.674244,0.682902,0.981542,0.805431,0.631683,0.728701,0.738825,0.981542,0.843062,0.678389,0.812022,0.824614,0.981542,0.896261,0.728722,0.880737,0.895570,0.981542,0.936587
CRACK500_20160307_144842_1281_1,0.543239,0.543239,0.797509,0.630158,0.704025,0.557725,0.574664,0.816960,0.659588,0.729888,0.571232,0.603969,0.834141,0.686400,0.753093,0.584683,0.633356,0.851016,0.712339,0.775527,0.608100,0.688030,0.877401,0.761212,0.815187,0.637768,0.757247,0.905995,0.821818,0.861856
CRACK500_20160307_144842_1281_1081,0.668129,0.668129,0.751886,0.857098,0.801052,0.700713,0.754723,0.820738,0.903690,0.860219,0.727491,0.824476,0.875189,0.934334,0.903795,0.751325,0.881961,0.919215,0.956066,0.937279,0.788054,0.952000,0.972569,0.978268,0.975410,0.825178,0.989468,0.996297,0.993121,0.994706
CRACK500_20160307_144916_1281_361,0.504721,0.504721,0.678874,0.663014,0.670850,0.550264,0.578765,0.741956,0.724623,0.733187,0.592519,0.649039,0.794877,0.779615,0.787172,0.630180,0.724298,0.846105,0.834195,0.840108,0.687929,0.842602,0.921465,0.907794,0.914578,0.742222,0.931649,0.962320,0.966922,0.964615
CRACK500_20160307_144916_1921_721,0.490142,0.490142,0.699363,0.620982,0.657846,0.528572,0.550625,0.753503,0.671600,0.710198,0.560100,0.602458,0.797240,0.711471,0.751918,0.591573,0.656945,0.839809,0.751060,0.792959,0.641677,0.748110,0.904777,0.812046,0.855907,0.692456,0.830307,0.958174,0.861533,0.907287
CRACK500_20160307_144924_1281_361,0.490351,0.490351,0.491050,0.997109,0.658035,0.563514,0.620220,0.620220,1.000000,0.765599,0.617102,0.734337,0.734337,1.000000,0.846821,0.664329,0.841131,0.841131,1.000000,0.913711,0.738146,0.964605,0.964605,1.000000,0.981984,0.803176,0.997559,0.997559,1.000000,0.998778
CRACK500_20160307_144924_641_361,0.208643,0.208643,0.208894,0.994279,0.345252,0.261341,0.287405,0.287500,0.998856,0.446488,0.303150,0.360096,0.360096,1.000000,0.529516,0.344883,0.431250,0.431250,1.000000,0.602620,0.414516,0.526442,0.526442,1.000000,0.689764,0.490348,0.600721,0.600721,1.000000,0.750563
CRACK500_20160307_144931_1281_1,0.679852,0.679852,0.696039,0.966924,0.809419,0.733406,0.834949,0.837116,0.996909,0.910051,0.771732,0.912035,0.912550,0.999382,0.953994,0.805172,0.957499,0.957499,1.000000,0.978288,0.848604,0.997552,0.997552,1.000000,0.998775,0.885717,1.000000,1.000000,1.000000,1.000000
CRACK500_20160307_144931_641_721,0.746584,0.746584,0.751720,0.990932,0.854908,0.768817,0.816147,0.817283,0.998300,0.898767,0.786395,0.871453,0.871453,1.000000,0.931312,0.800766,0.921324,0.921324,1.000000,0.959051,0.828782,0.983878,0.983878,1.000000,0.991873,0.858204,1.000000,1.000000,1.000000,1.000000
CRACK500_20160307_145059_1921_361,0.752028,0.752028,0.892075,0.827297,0.858465,0.770982,0.818831,0.929796,0.872792,0.900392,0.786217,0.864077,0.951991,0.903445,0.927083,0.799604,0.901711,0.966184,0.931095,0.948315,0.820390,0.946344,0.977424,0.967491,0.972432,0.839992,0.973598,0.984473,0.988781,0.986622
CRACK500_20160307_145107_1281_721,0.672685,0.672685,0.695157,0.954149,0.804318,0.690341,0.717452,0.736460,0.965276,0.835484,0.704707,0.755312,0.771333,0.973237,0.860602,0.720791,0.794680,0.807813,0.979952,0.885595,0.748940,0.853503,0.861416,0.989353,0.920962,0.779540,0.907067,0.909847,0.996643,0.951269
CRACK500_20160307_145107_1_1,0.784826,0.784826,0.813679,0.956772,0.879443,0.802568,0.872688,0.886847,0.982035,0.932017,0.817445,0.932251,0.937933,0.993544,0.964938,0.832748,0.968865,0.971115,0.997614,0.984186,0.852988,0.997135,0.997135,1.000000,0.998566,0.876179,0.999284,0.999284,1.000000,0.999642
CRACK500_20160307_145259_1921_721,0.747954,0.747954,0.817133,0.898320,0.855805,0.764211,0.810185,0.863459,0.929235,0.895140,0.779269,0.861785,0.900195,0.952823,0.925762,0.792353,0.907469,0.932867,0.970872,0.951490,0.817728,0.962188,0.975455,0.986061,0.980730,0.852222,0.986629,0.995124,0.991422,0.993270
CRACK500_20160307_145259_1_361,0.861183,0.861183,0.926150,0.924680,0.925415,0.867108,0.899983,0.949756,0.944974,0.947359,0.871592,0.927065,0.965461,0.958867,0.962152,0.875574,0.947931,0.977487,0.969088,0.973270,0.883770,0.972101,0.990657,0.981096,0.985853,0.892474,0.988535,0.996919,0.991565,0.994235
CRACK500_20160307_162438_1921_1081,0.481228,0.481228,0.485177,0.983364,0.649769,0.504643,0.520729,0.522436,0.993762,0.684841,0.525932,0.553043,0.553648,0.998030,0.712206,0.547620,0.583414,0.583563,0.999562,0.736906,0.587592,0.633080,0.633080,1.000000,0.775320,0.637840,0.683676,0.683676,1.000000,0.812123
CRACK500_20160307_162438_1921_721,0.806810,0.806810,0.843176,0.949256,0.893077,0.812885,0.838624,0.867913,0.961316,0.912230,0.818506,0.865905,0.889429,0.970361,0.928134,0.825081,0.894550,0.911080,0.980122,0.944340,0.837214,0.941213,0.946757,0.993817,0.969716,0.850833,0.978837,0.978984,0.999847,0.989305
CRACK500_20160307_163537_1281_721,0.513024,0.513024,0.620063,0.748230,0.678144,0.541484,0.563915,0.666210,0.785984,0.721158,0.565662,0.612875,0.707470,0.820906,0.759978,0.591826,0.668918,0.749707,0.861255,0.801619,0.634072,0.758620,0.818928,0.911515,0.862745,0.677871,0.841162,0.879742,0.950448,0.913729
CRACK500_20160307_163537_641_361,0.295570,0.295570,0.591139,0.371519,0.456277,0.321387,0.326197,0.678481,0.385839,0.491928,0.343650,0.355781,0.759494,0.400955,0.524836,0.366732,0.387134,0.837975,0.418457,0.558178,0.408505,0.441994,0.949367,0.452665,0.613032,0.460980,0.498807,1.000000,0.498807,0.665605
CRACK500_20160307_163537_641_721,0.420703,0.420703,0.473195,0.791340,0.592247,0.455460,0.481679,0.534350,0.830124,0.650180,0.484342,0.539881,0.589469,0.865188,0.701198,0.508604,0.599210,0.642364,0.899190,0.749383,0.549445,0.697731,0.731078,0.938637,0.821957,0.590999,0.802450,0.825193,0.966795,0.890399
CRACK500_20160307_163627_641_721,0.422634,0.422634,0.784225,0.478248,0.594157,0.444545,0.453689,0.816880,0.505055,0.624190,0.464201,0.483610,0.845516,0.530484,0.651937,0.484401,0.516951,0.874152,0.558517,0.681566,0.519633,0.583405,0.925898,0.611979,0.736899,0.560466,0.672314,0.978397,0.682445,0.804053
CRACK500_20160307_163641_1921_361,0.588048,0.588048,0.712526,0.770961,0.740592,0.610223,0.644161,0.763400,0.804843,0.783574,0.630053,0.695085,0.807316,0.833333,0.820118,0.649416,0.748383,0.849633,0.862637,0.856086,0.683118,0.836326,0.917058,0.904762,0.910869,0.718012,0.895750,0.966334,0.924603,0.945008
CRACK500_20160307_164214_1281_1081,0.555448,0.555448,0.631338,0.822090,0.714197,0.607299,0.637769,0.704563,0.870591,0.778827,0.646316,0.699117,0.756116,0.902668,0.822918,0.680901,0.751796,0.798104,0.928351,0.858314,0.736182,0.831661,0.855921,0.967041,0.908095,0.790705,0.906155,0.911284,0.993827,0.950767
CRACK500_20160307_164214_1_721,0.801593,0.801593,0.857238,0.925087,0.889871,0.814484,0.844021,0.886792,0.945944,0.915413,0.823834,0.879065,0.910544,0.962160,0.935641,0.832138,0.914082,0.933503,0.977747,0.955113,0.846672,0.964834,0.969235,0.995315,0.982102,0.864101,0.992444,0.992444,1.000000,0.996208
CRACK500_20160307_164226_1921_721,0.648196,0.648196,0.875963,0.713704,0.786552,0.672318,0.718164,0.921104,0.765236,0.835967,0.694054,0.772345,0.953629,0.802483,0.871552,0.715199,0.820162,0.974439,0.838195,0.901197,0.749361,0.888986,0.996969,0.891396,0.941231,0.785156,0.942394,1.000000,0.942394,0.970343
CRACK500_20160307_164226_1_721,0.697120,0.697120,0.862059,0.784647,0.821533,0.712033,0.738256,0.888528,0.813612,0.849421,0.725008,0.776586,0.911268,0.840114,0.874245,0.738326,0.815984,0.932804,0.866944,0.898669,0.761955,0.883214,0.964507,0.912884,0.937986,0.788702,0.949532,0.990014,0.958714,0.974113
CRACK500_20160307_164226_641_721,0.667753,0.667753,0.795171,0.806472,0.800782,0.699136,0.737596,0.854528,0.843512,0.848984,0.726172,0.792922,0.897790,0.871603,0.884502,0.752660,0.843965,0.933453,0.897995,0.915381,0.794322,0.910315,0.972180,0.934662,0.953052,0.836647,0.957621,0.992483,0.964617,0.978352
CRACK500_20160307_164301_641_361,0.779313,0.779313,0.874441,0.877505,0.875971,0.787030,0.814777,0.896322,0.899556,0.897936,0.793555,0.843999,0.913454,0.917356,0.915401,0.801063,0.874000,0.928911,0.936650,0.932764,0.815133,0.917030,0.949069,0.964494,0.956719,0.831969,0.951104,0.964944,0.985144,0.974939
