name,k0_iou_dilate_both,k0_iou_buffered,k0_precision,k0_recall,k0_f1,k1_iou_dilate_both,k1_iou_buffered,k1_precision,k1_recall,k1_f1,k2_iou_dilate_both,k2_iou_buffered,k2_precision,k2_recall,k2_f1,k3_iou_dilate_both,k3_iou_buffered,k3_precision,k3_recall,k3_f1,k5_iou_dilate_both,k5_iou_buffered,k5_precision,k5_recall,k5_f1,k8_iou_dilate_both,k8_iou_buffered,k8_precision,k8_recall,k8_f1
Rissbilder_for_Florian_9S6A2826_0_0_3840_5760,0.407149,0.407149,0.421442,0.923109,0.578687,0.683178,0.740002,0.772106,0.946800,0.850576,0.745169,0.849467,0.879507,0.961347,0.918607,0.781526,0.919380,0.943074,0.973400,0.957997,0.829815,0.980151,0.994118,0.985869,0.989976,0.871374,0.993350,1.000000,0.993350,0.996664
Rissbilder_for_Florian_9S6A2826_418_1200_2774_3626,0.487643,0.487643,0.502070,0.944355,0.655592,0.740625,0.802805,0.824568,0.968170,0.890618,0.788385,0.896121,0.909788,0.983513,0.945215,0.820995,0.955168,0.962381,0.992214,0.977070,0.864171,0.995727,0.997322,0.998397,0.997859,0.896661,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2826_65_1595_3304_2654,0.502122,0.502122,0.523785,0.923901,0.668551,0.764582,0.831253,0.862475,0.958268,0.907852,0.807884,0.915750,0.935096,0.977907,0.956022,0.836962,0.967758,0.975835,0.991520,0.983615,0.873703,0.997369,0.998482,0.998884,0.998683,0.906118,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2826_985_495_2477_3280,0.486074,0.486074,0.505746,0.925909,0.654172,0.715801,0.772066,0.809143,0.943974,0.871374,0.763624,0.862697,0.895079,0.959753,0.926288,0.792907,0.924349,0.949538,0.972102,0.960687,0.834146,0.978355,0.994879,0.983307,0.989059,0.869735,0.991768,1.000000,0.991768,0.995867
Rissbilder_for_Florian_9S6A2827_1172_836_2226_2545,0.513627,0.513627,0.608642,0.766909,0.678670,0.628407,0.711086,0.844734,0.817999,0.831152,0.664488,0.787589,0.906486,0.857239,0.881175,0.696383,0.850430,0.944903,0.894802,0.919170,0.742479,0.926313,0.978263,0.945780,0.961747,0.783993,0.968590,0.990418,0.977753,0.984045
Rissbilder_for_Florian_9S6A2827_1553_813_2699_2293,0.502800,0.502800,0.609165,0.742241,0.669151,0.639683,0.715879,0.881326,0.792248,0.834416,0.674145,0.788460,0.939717,0.830465,0.881720,0.698997,0.840079,0.971082,0.861634,0.913090,0.732633,0.884326,0.991213,0.891313,0.938613,0.762637,0.905216,0.998777,0.906220,0.950250
Rissbilder_for_Florian_9S6A2828_111_1161_3542_4005,0.461215,0.461215,0.509941,0.828380,0.631276,0.678039,0.744434,0.848773,0.858272,0.853496,0.713300,0.822961,0.930732,0.876653,0.902884,0.738566,0.871425,0.973668,0.892458,0.931296,0.772612,0.899238,0.996510,0.902079,0.946946,0.802571,0.906202,1.000000,0.906202,0.950793
Rissbilder_for_Florian_9S6A2828_81_1831_3515_3918,0.441498,0.441498,0.499342,0.792154,0.612554,0.638374,0.704189,0.830045,0.822830,0.826421,0.673351,0.783213,0.910550,0.848497,0.878429,0.696538,0.829346,0.953433,0.864357,0.906713,0.726393,0.868071,0.985399,0.879382,0.929377,0.758696,0.879345,0.992502,0.885225,0.935799
Rissbilder_for_Florian_9S6A2828_958_2102_2564_2428,0.535383,0.535383,0.599957,0.832615,0.697394,0.696560,0.777316,0.880030,0.869449,0.874707,0.732159,0.854752,0.944563,0.899896,0.921689,0.757281,0.906120,0.977312,0.925590,0.950748,0.795660,0.956247,0.998609,0.957523,0.977634,0.834932,0.973712,1.000000,0.973712,0.986681
Rissbilder_for_Florian_9S6A2829_248_0_4607_3807,0.409471,0.409471,0.462507,0.781222,0.581028,0.601479,0.662828,0.783604,0.811337,0.797230,0.640922,0.745537,0.880965,0.829052,0.854221,0.667952,0.799795,0.943192,0.840272,0.888762,0.701090,0.843168,0.989338,0.850901,0.914912,0.726458,0.852204,0.998951,0.852967,0.920205
Rissbilder_for_Florian_9S6A2829_465_128_3261_3385,0.388737,0.388737,0.462943,0.708045,0.559843,0.522463,0.586550,0.742589,0.736246,0.739403,0.562442,0.668279,0.849422,0.758087,0.801159,0.593567,0.727612,0.927693,0.771357,0.842333,0.636920,0.784264,0.995842,0.786840,0.879089,0.676928,0.806193,1.000000,0.806193,0.892699
Rissbilder_for_Florian_9S6A2830_317_1218_3139_3120,0.486230,0.486230,0.527872,0.860407,0.654313,0.683193,0.761760,0.826351,0.906938,0.864771,0.727344,0.843612,0.891892,0.939703,0.915173,0.760238,0.898882,0.927365,0.966960,0.946749,0.805779,0.951248,0.960135,0.990363,0.975015,0.843109,0.981081,0.981081,1.000000,0.990450
Rissbilder_for_Florian_9S6A2830_356_323_2546_2076,0.556764,0.556764,0.606982,0.870628,0.715284,0.703492,0.799043,0.866377,0.911356,0.888298,0.739236,0.882705,0.934358,0.941064,0.937699,0.765256,0.940783,0.970603,0.968376,0.969488,0.806078,0.990472,0.996659,0.993771,0.995213,0.844035,0.999499,0.999499,1.000000,0.999749
Rissbilder_for_Florian_9S6A2830_715_2986_2996_2571,0.498302,0.498302,0.531665,0.888152,0.665155,0.679803,0.764839,0.813805,0.927068,0.866752,0.722399,0.856167,0.891631,0.955607,0.922511,0.755614,0.918797,0.941846,0.974056,0.957680,0.802589,0.974022,0.977049,0.996829,0.986840,0.844262,0.988093,0.988093,1.000000,0.994011
Rissbilder_for_Florian_9S6A2830_87_511_3003_3652,0.508187,0.508187,0.549342,0.871521,0.673905,0.711548,0.793522,0.855576,0.916252,0.884876,0.752822,0.882852,0.926535,0.949304,0.937781,0.779420,0.940232,0.961623,0.976889,0.969196,0.818592,0.986721,0.990132,0.996521,0.993316,0.854156,0.998747,0.998747,1.000000,0.999373
Rissbilder_for_Florian_9S6A2831_130_3142_3148_2567,0.487251,0.487251,0.543013,0.825932,0.655237,0.652192,0.732512,0.819808,0.873082,0.845607,0.689155,0.807978,0.880441,0.907554,0.893792,0.713669,0.856158,0.908466,0.936986,0.922506,0.751432,0.897765,0.926402,0.966714,0.946129,0.787471,0.919003,0.935907,0.980725,0.957792
Rissbilder_for_Florian_9S6A2831_1392_523_2363_2146,0.534449,0.534449,0.577888,0.876696,0.696601,0.695033,0.770169,0.835558,0.907761,0.870164,0.729574,0.847893,0.906073,0.929601,0.917686,0.755823,0.901486,0.951429,0.944975,0.948191,0.792572,0.953362,0.990286,0.962362,0.976124,0.824745,0.967659,0.999091,0.968511,0.983564
Rissbilder_for_Florian_9S6A2831_14_1354_3612_3768,0.460745,0.460745,0.505679,0.838322,0.630836,0.666210,0.740140,0.817562,0.886566,0.850667,0.711689,0.829207,0.891626,0.922148,0.906630,0.744469,0.890812,0.932751,0.951951,0.942253,0.791049,0.940483,0.959384,0.979482,0.969329,0.831485,0.962949,0.970038,0.992468,0.981125
Rissbilder_for_Florian_9S6A2831_183_1551_2640_2168,0.486727,0.486727,0.560478,0.787187,0.654763,0.613736,0.682912,0.798232,0.825390,0.811584,0.646125,0.748750,0.859052,0.853617,0.856326,0.669100,0.792217,0.892040,0.876228,0.884063,0.704106,0.831392,0.916294,0.899727,0.907935,0.735793,0.848668,0.925817,0.910589,0.918140
Rissbilder_for_Florian_9S6A2831_237_201_3399_4522,0.444723,0.444723,0.501195,0.797858,0.615652,0.644110,0.716021,0.820976,0.848504,0.834513,0.687692,0.807025,0.897706,0.888755,0.893208,0.718946,0.866548,0.938082,0.919118,0.928503,0.762421,0.919096,0.963287,0.952459,0.957843,0.805551,0.944715,0.972366,0.970778,0.971572
Rissbilder_for_Florian_9S6A2831_277_1810_3479_3118,0.433889,0.433889,0.491300,0.787823,0.605192,0.609629,0.674922,0.777473,0.836516,0.805915,0.649426,0.755180,0.847791,0.873629,0.860516,0.675671,0.807131,0.883605,0.903156,0.893274,0.714193,0.857843,0.910846,0.936476,0.923483,0.748198,0.884370,0.924191,0.953542,0.938637
Rissbilder_for_Florian_9S6A2831_343_1804_2873_2254,0.504375,0.504375,0.555808,0.844972,0.670544,0.656264,0.733766,0.805275,0.892044,0.846442,0.694154,0.811770,0.866042,0.928335,0.896107,0.719431,0.862792,0.898072,0.956451,0.926343,0.759419,0.911456,0.923797,0.985554,0.953677,0.795817,0.929965,0.934458,0.994856,0.963712
Rissbilder_for_Florian_9S6A2832_1234_336_2375_2845,0.512310,0.512310,0.579974,0.814512,0.677520,0.662334,0.740423,0.852331,0.849382,0.850854,0.700518,0.819712,0.924916,0.878147,0.900925,0.729461,0.874617,0.964848,0.903403,0.933115,0.771801,0.926210,0.990818,0.934229,0.961692,0.810851,0.954621,0.996034,0.958263,0.976784
Rissbilder_for_Florian_9S6A2832_185_2346_3101_2742,0.484183,0.484183,0.533154,0.840545,0.652457,0.652399,0.726692,0.813454,0.872012,0.841716,0.694206,0.816347,0.900202,0.897579,0.898889,0.723556,0.878647,0.954131,0.917398,0.935404,0.762599,0.926844,0.992611,0.933283,0.962033,0.798957,0.937350,0.999808,0.937519,0.967662
Rissbilder_for_Florian_9S6A2832_375_1408_3366_3866,0.455324,0.455324,0.483827,0.885436,0.625735,0.674888,0.742935,0.797237,0.916019,0.852511,0.721118,0.837219,0.887062,0.937107,0.911398,0.752351,0.898134,0.941914,0.950795,0.946334,0.794072,0.947542,0.982951,0.963374,0.973064,0.829084,0.959689,0.991846,0.967320,0.979430
Rissbilder_for_Florian_9S6A2833_0_720_3814_3967,0.451613,0.451613,0.479190,0.886971,0.622222,0.700505,0.770411,0.821355,0.925489,0.870319,0.746075,0.866694,0.907437,0.950747,0.928587,0.777397,0.926007,0.954628,0.968638,0.961582,0.817614,0.976871,0.993063,0.983582,0.988300,0.850444,0.987892,0.999886,0.988003,0.993909
Rissbilder_for_Florian_9S6A2833_11_1057_3805_3303,0.461131,0.461131,0.498538,0.860055,0.631197,0.694947,0.766273,0.834714,0.903341,0.867673,0.744663,0.861756,0.919245,0.932339,0.925745,0.775136,0.927219,0.966748,0.957764,0.962235,0.814257,0.974067,0.995737,0.978147,0.986863,0.846525,0.985501,1.000000,0.985501,0.992698
Rissbilder_for_Florian_9S6A2833_596_837_3205_3950,0.448238,0.448238,0.475265,0.887413,0.619011,0.659118,0.730222,0.780361,0.919128,0.844079,0.702790,0.825232,0.870488,0.940733,0.904249,0.733213,0.890031,0.928238,0.955798,0.941816,0.770483,0.951408,0.978769,0.971457,0.975099,0.803940,0.971449,0.989703,0.981368,0.985518
Rissbilder_for_Florian_9S6A2834_1012_1643_2453_3015,0.509095,0.509095,0.584621,0.797599,0.674702,0.642964,0.723360,0.843076,0.835908,0.839477,0.681732,0.801996,0.919893,0.862213,0.890119,0.713406,0.859400,0.967100,0.885282,0.924384,0.757635,0.907721,0.996098,0.910960,0.951629,0.794352,0.928755,0.999694,0.929019,0.963061
Rissbilder_for_Florian_9S6A2834_18_332_3392_3333,0.455435,0.455435,0.508976,0.812367,0.625841,0.662113,0.735652,0.826083,0.870469,0.847696,0.713939,0.836769,0.919011,0.903385,0.911131,0.743419,0.898785,0.965684,0.928438,0.946695,0.781430,0.946730,0.995324,0.950959,0.972636,0.817342,0.958115,0.999666,0.958422,0.978610
Rissbilder_for_Florian_9S6A2834_196_114_2762_3611,0.484475,0.484475,0.547898,0.807147,0.652723,0.661156,0.737945,0.850525,0.847910,0.849216,0.702712,0.824534,0.931699,0.877580,0.903830,0.730228,0.878337,0.975569,0.898091,0.935228,0.766918,0.919423,0.998687,0.920537,0.958020,0.798980,0.930212,1.000000,0.930212,0.963844
Rissbilder_for_Florian_9S6A2834_40_1275_3784_4195,0.400230,0.400230,0.431514,0.846641,0.571663,0.592874,0.656468,0.714454,0.889971,0.792612,0.635181,0.744182,0.793114,0.923442,0.853331,0.663884,0.799909,0.838213,0.945959,0.888833,0.702193,0.847604,0.872146,0.967868,0.917517,0.735609,0.860748,0.881328,0.973588,0.925163
Rissbilder_for_Florian_9S6A2835_373_1783_2745_2384,0.497913,0.497913,0.554865,0.829091,0.664809,0.625337,0.709564,0.783983,0.882007,0.830111,0.654575,0.775255,0.829592,0.922095,0.873401,0.675792,0.820183,0.852754,0.955502,0.901209,0.706799,0.861732,0.870193,0.988842,0.925731,0.732110,0.879743,0.880209,0.999399,0.936025
Rissbilder_for_Florian_9S6A2835_459_1693_3011_2424,0.481964,0.481964,0.542013,0.813094,0.650440,0.606308,0.688223,0.776497,0.858236,0.815323,0.631475,0.752968,0.825837,0.895107,0.859078,0.648042,0.795249,0.850921,0.923983,0.885949,0.673785,0.834203,0.866128,0.957684,0.909608,0.692815,0.848568,0.872146,0.969125,0.918081
Rissbilder_for_Florian_9S6A2835_468_2521_2391_2304,0.546121,0.546121,0.614036,0.831582,0.706440,0.678643,0.767903,0.860854,0.876724,0.868716,0.709660,0.834629,0.908206,0.911523,0.909861,0.732733,0.881581,0.932447,0.941727,0.937064,0.769475,0.929204,0.950951,0.975979,0.963303,0.802636,0.949695,0.960244,0.988564,0.974198
Rissbilder_for_Florian_9S6A2835_469_1050_2755_3142,0.477265,0.477265,0.531176,0.824636,0.646147,0.632817,0.709214,0.791634,0.871991,0.829872,0.666756,0.784240,0.847950,0.912570,0.879074,0.690814,0.833106,0.876921,0.943419,0.908956,0.724194,0.877277,0.896560,0.976070,0.934627,0.756150,0.898117,0.906959,0.989260,0.946324
Rissbilder_for_Florian_9S6A2835_637_235_2191_2778,0.454049,0.454049,0.510166,0.804984,0.624530,0.573690,0.646794,0.728517,0.852199,0.785519,0.604098,0.715722,0.783824,0.891747,0.834310,0.626645,0.764038,0.813683,0.926049,0.866237,0.659753,0.812003,0.836573,0.965093,0.896249,0.690431,0.837994,0.850959,0.982143,0.911857
Rissbilder_for_Florian_9S6A2835_964_2753_2392_2184,0.498546,0.498546,0.559064,0.821607,0.665373,0.623605,0.699972,0.787951,0.862431,0.823510,0.649213,0.763818,0.841276,0.892426,0.866096,0.668648,0.807205,0.869144,0.918876,0.893318,0.697874,0.854210,0.892233,0.952481,0.921373,0.725824,0.882186,0.906525,0.970465,0.937406
Rissbilder_for_Florian_9S6A2836_0_0_3840_5760,0.402514,0.402514,0.470639,0.735505,0.573990,0.590940,0.652605,0.809520,0.770998,0.789790,0.631598,0.729489,0.899666,0.794093,0.843589,0.661102,0.779901,0.954499,0.810016,0.876342,0.703612,0.822224,0.993855,0.826425,0.902440,0.736650,0.838671,0.999611,0.838945,0.912258
Rissbilder_for_Florian_9S6A2836_391_1220_2381_3118,0.523109,0.523109,0.544964,0.928795,0.686897,0.732824,0.803409,0.835580,0.954270,0.890989,0.776754,0.892399,0.917790,0.969931,0.943140,0.805727,0.951869,0.964102,0.986845,0.975341,0.844880,0.996584,0.998040,0.998538,0.998289,0.878601,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2837_523_803_3305_3454,0.488410,0.488410,0.532719,0.854482,0.656284,0.686786,0.768967,0.843111,0.897374,0.869397,0.728114,0.862428,0.922477,0.929819,0.926133,0.755774,0.920503,0.964860,0.952433,0.958606,0.794658,0.967469,0.992243,0.974842,0.983466,0.831209,0.977364,0.995415,0.981784,0.988553
Rissbilder_for_Florian_9S6A2838_1264_697_1978_2438,0.470456,0.470456,0.560625,0.745226,0.639877,0.597314,0.665700,0.816072,0.783211,0.799304,0.623059,0.733950,0.878592,0.816789,0.846564,0.641251,0.780097,0.910957,0.844491,0.876466,0.666874,0.826234,0.927692,0.883106,0.904850,0.687349,0.840546,0.927692,0.899475,0.913366
Rissbilder_for_Florian_9S6A2838_419_638_3373_4346,0.392389,0.392389,0.440359,0.782706,0.563620,0.579790,0.642330,0.748589,0.819010,0.782218,0.616082,0.723815,0.830660,0.849109,0.839783,0.641339,0.780725,0.881833,0.871947,0.876862,0.675376,0.834454,0.922014,0.897822,0.909757,0.706171,0.858871,0.933081,0.915248,0.924078
Rissbilder_for_Florian_9S6A2838_565_1405_2810_2334,0.461920,0.461920,0.536527,0.768617,0.631936,0.608699,0.673592,0.810266,0.799734,0.804966,0.639444,0.745756,0.888053,0.823138,0.854365,0.663784,0.799314,0.937529,0.844282,0.888466,0.698471,0.854885,0.977629,0.871941,0.921766,0.730668,0.879147,0.988583,0.888165,0.935687
Rissbilder_for_Florian_9S6A2839_132_1745_2786_3604,0.455492,0.455492,0.464170,0.960573,0.625894,0.690337,0.751510,0.763585,0.979391,0.858128,0.742481,0.854834,0.860143,0.992832,0.921736,0.779052,0.925669,0.926824,0.998656,0.961400,0.828433,0.992423,0.992423,1.000000,0.996197,0.873452,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2839_8_923_3789_4181,0.449613,0.449613,0.464908,0.931818,0.620322,0.727656,0.792508,0.816424,0.964354,0.884245,0.782699,0.894708,0.909167,0.982536,0.944429,0.816533,0.957200,0.962521,0.994258,0.978132,0.862660,0.998210,0.998687,0.999522,0.999104,0.899064,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2840_408_2141_3112_2692,0.466900,0.466900,0.489539,0.909878,0.636580,0.664302,0.730775,0.766584,0.939919,0.844448,0.699487,0.809807,0.833912,0.965536,0.894910,0.724093,0.861892,0.874170,0.983966,0.925824,0.756626,0.900928,0.902429,0.998157,0.947882,0.780591,0.908081,0.908081,1.000000,0.951827
Rissbilder_for_Florian_9S6A2840_520_1171_3029_3249,0.462313,0.462313,0.483575,0.913155,0.632304,0.676038,0.744435,0.775827,0.948449,0.853497,0.711785,0.828848,0.848324,0.973048,0.906415,0.735906,0.882716,0.890009,0.990802,0.937705,0.765043,0.916475,0.917195,0.999144,0.956418,0.786439,0.921273,0.921273,1.000000,0.959024
Rissbilder_for_Florian_9S6A2840_73_1408_3251_2521,0.474395,0.474395,0.510959,0.868928,0.643511,0.652421,0.727367,0.780825,0.913973,0.842169,0.684608,0.797187,0.839410,0.940647,0.887149,0.707540,0.841954,0.868599,0.964847,0.914197,0.738650,0.876014,0.884595,0.989048,0.933910,0.763816,0.890528,0.892074,0.998057,0.942094
Rissbilder_for_Florian_9S6A2840_7_1394_3830_4317,0.460009,0.460009,0.480212,0.916206,0.630146,0.739545,0.806102,0.841023,0.951013,0.892643,0.786758,0.902003,0.924228,0.974033,0.948477,0.816006,0.960464,0.970174,0.989687,0.979833,0.854111,0.996409,0.997876,0.998527,0.998201,0.889739,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2841_19_570_3460_3784,0.481506,0.481506,0.512077,0.889688,0.650022,0.725639,0.805093,0.851622,0.936451,0.892024,0.783503,0.914821,0.945997,0.965228,0.955516,0.808386,0.967811,0.982574,0.984712,0.983642,0.844527,0.998801,1.000000,0.998801,0.999400,0.877555,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2841_217_2299_3214_2878,0.526977,0.526977,0.566434,0.883249,0.690223,0.723463,0.809307,0.866651,0.924422,0.894605,0.767918,0.902635,0.942850,0.954879,0.948826,0.796840,0.956289,0.979383,0.975935,0.977656,0.835585,0.993218,0.999035,0.994172,0.996598,0.866063,0.999436,1.000000,0.999436,0.999718
Rissbilder_for_Florian_9S6A2841_247_162_2749_3393,0.511957,0.511957,0.540403,0.906766,0.677211,0.697889,0.780708,0.821400,0.940330,0.876851,0.744092,0.885752,0.916018,0.964038,0.939415,0.774519,0.952964,0.971583,0.980288,0.975916,0.818410,0.995749,0.999206,0.996537,0.997870,0.858076,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2841_319_1106_2769_3450,0.512329,0.512329,0.548641,0.885593,0.677536,0.713061,0.793169,0.849599,0.922732,0.884656,0.760373,0.887414,0.927424,0.953639,0.940349,0.788756,0.946653,0.968653,0.976570,0.972596,0.828612,0.991603,0.995059,0.996510,0.995784,0.863726,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2841_341_1075_3324_3954,0.495136,0.495136,0.526120,0.893702,0.662329,0.723767,0.800807,0.843143,0.940997,0.889387,0.770725,0.896570,0.924879,0.966987,0.945464,0.800069,0.959214,0.970917,0.987591,0.979183,0.840017,0.998376,0.999311,0.999063,0.999187,0.870734,0.999766,1.000000,0.999766,0.999883
Rissbilder_for_Florian_9S6A2841_542_955_3068_2456,0.502953,0.502953,0.534824,0.894070,0.669287,0.694845,0.775933,0.820063,0.935145,0.873831,0.741587,0.874263,0.907999,0.959234,0.932914,0.773330,0.946219,0.965823,0.978999,0.972367,0.820229,0.999261,0.999261,1.000000,0.999630,0.862034,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2842_321_767_3019_3008,0.497229,0.497229,0.527077,0.897755,0.664199,0.681787,0.762565,0.805731,0.934358,0.865290,0.724090,0.856167,0.889112,0.958516,0.922510,0.753007,0.921928,0.942550,0.976818,0.959378,0.795347,0.980928,0.983524,0.997316,0.990372,0.832376,0.989112,0.989112,1.000000,0.994526
Rissbilder_for_Florian_9S6A2842_635_1731_1931_2541,0.464920,0.464920,0.487993,0.907688,0.634737,0.598630,0.657775,0.686654,0.939903,0.793563,0.622458,0.712654,0.733081,0.962371,0.832222,0.638286,0.743638,0.754475,0.981050,0.852973,0.657286,0.767702,0.769466,0.997022,0.868587,0.672748,0.770630,0.770630,1.000000,0.870459
Rissbilder_for_Florian_9S6A2842_70_2154_3631_3282,0.477614,0.477614,0.518012,0.859637,0.646466,0.687227,0.767140,0.833862,0.905548,0.868227,0.737219,0.869798,0.920029,0.940937,0.930366,0.771163,0.933602,0.967435,0.963893,0.965661,0.820793,0.987353,0.998559,0.988761,0.993636,0.861317,0.998326,1.000000,0.998326,0.999162
Rissbilder_for_Florian_9S6A2843_12_1425_2920_2441,0.513579,0.513579,0.529304,0.945318,0.678629,0.723671,0.790443,0.809461,0.971134,0.882958,0.764390,0.879354,0.890539,0.985919,0.935805,0.793944,0.939770,0.945861,0.993194,0.968950,0.835047,0.992624,0.994481,0.998123,0.996298,0.873284,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2843_178_404_2380_2116,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2843_369_1526_1885_2389,0.517353,0.517353,0.535804,0.937591,0.681915,0.715470,0.785301,0.807885,0.965627,0.879741,0.758737,0.878007,0.893006,0.981229,0.935041,0.791679,0.942311,0.948454,0.993174,0.970299,0.839261,0.996275,0.996517,0.999756,0.998134,0.878419,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2843_734_2194_2503_2654,0.514107,0.514107,0.534335,0.931415,0.679090,0.703582,0.780574,0.809608,0.956075,0.876767,0.748448,0.874317,0.895815,0.973285,0.932945,0.781028,0.943203,0.955644,0.986386,0.970772,0.826781,0.993661,0.997495,0.996147,0.996820,0.866478,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2843_81_439_3537_3036,0.511831,0.511831,0.533627,0.926098,0.677101,0.736248,0.813497,0.845066,0.956095,0.897158,0.774563,0.905813,0.924733,0.977911,0.950579,0.803336,0.964293,0.973602,0.990183,0.981822,0.841653,0.999298,0.999843,0.999455,0.999649,0.876334,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2844_0_0_3840_5760,0.383072,0.383072,0.453989,0.710341,0.553944,0.578814,0.629154,0.797947,0.748380,0.772369,0.624974,0.709209,0.891410,0.776275,0.829868,0.657401,0.760662,0.945255,0.795717,0.864064,0.703408,0.810802,0.988475,0.818540,0.895517,0.747846,0.834320,1.000000,0.834320,0.909677
Rissbilder_for_Florian_9S6A2844_443_437_3072_2992,0.496691,0.496691,0.534098,0.876419,0.663719,0.711762,0.786538,0.849081,0.914369,0.880516,0.751743,0.872696,0.920142,0.944210,0.932021,0.781102,0.925522,0.957699,0.964969,0.961320,0.825069,0.967367,0.983692,0.983133,0.983413,0.861354,0.983847,0.991500,0.992215,0.991858
Rissbilder_for_Florian_9S6A2844_736_848_3078_2427,0.500290,0.500290,0.552371,0.841422,0.666924,0.670592,0.744149,0.825999,0.882487,0.853309,0.707188,0.823791,0.895685,0.911216,0.903383,0.731599,0.879863,0.935003,0.937186,0.936093,0.770912,0.940294,0.970272,0.968187,0.969228,0.810422,0.968323,0.981460,0.986366,0.983907
Rissbilder_for_Florian_9S6A2845_0_0_5760_3840,0.410165,0.410165,0.458715,0.794887,0.581726,0.641633,0.695343,0.808783,0.832144,0.820297,0.678414,0.771737,0.887809,0.855133,0.871164,0.704595,0.824553,0.935384,0.874356,0.903841,0.744080,0.864859,0.966720,0.891399,0.927533,0.771175,0.880837,0.971409,0.904281,0.936644
Rissbilder_for_Florian_9S6A2845_1333_32_4399_3805,0.442136,0.442136,0.463563,0.905352,0.613169,0.699452,0.762648,0.799689,0.942744,0.865344,0.742674,0.849799,0.876870,0.964945,0.918802,0.772504,0.911919,0.926170,0.983407,0.953931,0.811948,0.961516,0.964341,0.996962,0.980380,0.844534,0.971181,0.971401,0.999766,0.985380
Rissbilder_for_Florian_9S6A2845_1480_64_3182_3685,0.451855,0.451855,0.471151,0.916891,0.622452,0.674274,0.742608,0.774124,0.948026,0.852295,0.722264,0.835619,0.860418,0.966658,0.910450,0.757678,0.901180,0.916226,0.982103,0.948022,0.802987,0.956175,0.959562,0.996323,0.977597,0.845779,0.966742,0.966742,1.000000,0.983090
Rissbilder_for_Florian_9S6A2845_1641_474_2958_3084,0.493620,0.493620,0.521798,0.901389,0.660972,0.702211,0.776034,0.821526,0.933396,0.873895,0.749488,0.866957,0.902997,0.955990,0.928738,0.782139,0.927306,0.951635,0.973170,0.962282,0.824914,0.981615,0.989918,0.991527,0.990722,0.861855,0.998849,0.999319,0.999529,0.999424
Rissbilder_for_Florian_9S6A2845_2026_3_2804_3214,0.482934,0.482934,0.509028,0.904038,0.651322,0.700379,0.770422,0.809282,0.941330,0.870326,0.743680,0.858528,0.886853,0.964133,0.923880,0.772393,0.917793,0.935268,0.980048,0.957134,0.812372,0.971080,0.977665,0.993112,0.985328,0.844426,0.988766,0.988766,1.000000,0.994351
Rissbilder_for_Florian_9S6A2845_2181_159_3010_3511,0.486780,0.486780,0.513129,0.904577,0.654811,0.698790,0.775670,0.820009,0.934833,0.873664,0.743695,0.875964,0.908758,0.960434,0.933882,0.777988,0.943352,0.963034,0.978795,0.970850,0.824611,0.995851,0.997653,0.998190,0.997921,0.863433,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2845_628_184_3360_3293,0.443614,0.443614,0.471167,0.883532,0.614588,0.657138,0.720454,0.767749,0.921230,0.837516,0.697034,0.802575,0.842027,0.944841,0.890476,0.724976,0.862253,0.889853,0.965278,0.926032,0.762591,0.913849,0.928050,0.983532,0.954986,0.794845,0.934219,0.940006,0.993452,0.965991
Rissbilder_for_Florian_9S6A2846_230_168_2768_2605,0.479577,0.479577,0.490306,0.956364,0.648262,0.693226,0.755683,0.771812,0.973091,0.860842,0.739296,0.852119,0.862416,0.986182,0.920156,0.771963,0.920341,0.922819,0.997091,0.958518,0.816493,0.988814,0.988814,1.000000,0.994376,0.857009,1.000000,1.000000,1.000000,1.000000
Rissbilder_for_Florian_9S6A2846_268_1498_2452_2689,0.481494,0.481494,0.511827,0.890405,0.650012,0.639672,0.709613,0.751563,0.927079,0.830145,0.671584,0.773916,0.803652,0.954371,0.872551,0.694401,0.816825,0.832087,0.978038,0.899179,0.725076,0.844682,0.847285,0.996375,0.915802,0.750874,0.852646,0.852801,0.999787,0.920463
